C00028787|02282017|145|3|653
C00031054|01052017|360|9|5340
C00031054|01092017|360|3|1080
C00031054|01102017|360|1|360
C00031054|01122017|360|3|1920
C00031054|01232017|360|3|1320
C00031054|01242017|75|2|150
C00031054|01252017|120|1|120
C00031054|01272017|10|1|10
C00031054|01302017|986|1|986
C00033134|01042017|1000|5|21750
C00033134|01092017|250|1|250
C00033134|01102017|500|1|500
C00033134|01112017|10000|3|20500
C00033134|01172017|10000|1|10000
C00033134|01192017|1000|5|22250
C00033134|01262017|500|4|11250
C00034157|02012017|238|96|26801
C00034157|02152017|104|28|3937
C00034157|02282017|104|28|3937
C00034470|01132017|416|5|1665
C00039040|01312017|416|6|2380
C00039552|01312017|320|3|934
C00040220|01032017|10000|1|10000
C00040220|01092017|250|1|250
C00040220|01102017|250|1|250
C00040220|01132017|553|2|1105
C00040220|01192017|625|4|2500
C00040220|01202017|250|5|1890
C00040220|01262017|250|1|250
C00040220|01302017|250|1|250
C00040253|02032017|107|22|2682
C00040253|02172017|58|71|5530
C00040584|02152017|156|2|312
C00040584|02282017|156|2|312
C00041038|02282017|200|2|400
C00041061|02152017|250|3|750
C00041061|02242017|250|8|2250
C00042622|01202017|10000|1|10000
C00042622|01232017|250|1|250
C00042622|01242017|2750|2|5500
C00042622|01252017|250|1|250
C00044776|02012017|180|15|9005
C00044776|02062017|375|2|750
C00044776|02082017|200|4|850
C00044776|02142017|1000|3|2075
C00044776|02152017|150|9|5165
C00044776|02162017|2500|1|2500
C00044776|02222017|625|2|1250
C00044776|02272017|250|10|13550
C00044776|02282017|125|2|250
C00048702|02212017|183|8|1843
C00051979|02142017|1430|1|1430
C00051979|02282017|129|51|7486
C00060103|02152017|208|54|9688
C00060103|02282017|208|67|10425
C00064774|02282017|154|196|40129
C00068692|01312017|416|42|16594
C00074450|01102017|250|3|1000
C00074450|01112017|500|1|500
C00074450|01122017|625|2|1250
C00074450|01132017|275|4|1780
C00074450|01182017|225|1|225
C00074450|01202017|450|2|900
C00074450|01232017|250|2|500
C00074450|01242017|300|1|300
C00074450|01272017|750|2|1500
C00074450|01302017|175|2|350
C00075291|02282017|154|4|585
C00075473|02282017|171|16|3095
C00075820|01012017|174|2|347
C00075820|01022017|175|2|350
C00075820|01032017|230|10|2355
C00075820|01042017|250|9|2212
C00075820|01052017|250|9|2845
C00075820|01062017|250|8|36825
C00075820|01072017|100|5|800
C00075820|01082017|50|9|893
C00075820|01092017|300|23|10177
C00075820|01102017|250|27|18035
C00075820|01112017|300|21|12901
C00075820|01122017|325|15|7620
C00075820|01132017|250|18|8734
C00075820|01142017|375|2|750
C00075820|01152017|143|2|285
C00075820|01172017|301|72|44934
C00075820|01182017|250|24|10807
C00075820|01192017|250|13|5677
C00075820|01202017|50|18|27435
C00075820|01212017|175|2|350
C00075820|01222017|25|11|2662
C00075820|01232017|300|41|112846
C00075820|01242017|250|20|43574
C00075820|01252017|250|14|152830
C00075820|01262017|375|26|127870
C00075820|01272017|275|16|109035
C00075820|01282017|100|13|1385
C00075820|01292017|125|8|1145
C00075820|01302017|255|59|96172
C00075820|01312017|400|45|192906
C00075994|01202017|169|2|338
C00075994|02032017|100|10|1040
C00075994|02172017|100|11|1095
C00079541|01102017|500|1|500
C00079541|01122017|1500|1|1500
C00079541|01202017|300|1|300
C00079541|01262017|250|1|250
C00084368|01132017|250|3|1500
C00084368|01272017|240|1|240
C00087478|02042017|89|2|178
C00087478|02182017|89|2|178
C00089342|02242017|166|28|5902
C00093054|02092017|100|55|7088
C00093054|02232017|96|60|7155
C00095869|01052017|5000|1|5000
C00095869|01092017|500|1|500
C00095869|01132017|208|4|832
C00095869|01312017|208|5|936
C00096842|02092017|137|1|137
C00096842|02102017|155|78|15054
C00096842|02112017|165|2|329
C00097485|01312017|311|53|17234
C00099267|01162017|250|1|250
C00099267|01172017|10|1|10
C00099267|01202017|278|2|556
C00099267|01232017|8|1|8
C00099267|01242017|5|2|9
C00099267|01312017|39|1|39
C00101410|02282017|250|15|3999
C00105338|01312017|415|1|415
C00107235|01032017|500|17|8400
C00107235|01042017|500|26|11000
C00107235|01052017|500|5|2500
C00107235|01062017|300|9|3100
C00107235|01092017|500|9|3700
C00107235|01102017|500|26|10500
C00107235|01112017|500|1|500
C00107235|01132017|400|2|800
C00107235|01172017|300|7|2600
C00107235|01182017|300|5|1950
C00107235|01192017|325|1|325
C00107235|01242017|300|3|850
C00107235|01272017|500|1|500
C00107235|01312017|500|2088|1350500
C00107771|01312017|250|31|10015
C00110478|02172017|102|14|1629
C00110478|02222017|60|1|60
C00110478|02282017|100|15|1691
C00111567|02282017|62|1|62
C00113019|02172017|5000|3|15000
C00113019|02272017|5000|1|5000
C00113803|02062017|250|1|250
C00113803|02092017|1000|1|1000
C00113803|02132017|500|1|500
C00113803|02142017|500|1|500
C00113803|02162017|250|1|250
C00113803|02172017|550|2|1100
C00113803|02182017|625|2|1250
C00113803|02202017|1000|2|2000
C00113803|02222017|1000|3|2250
C00113803|02232017|1000|1|1000
C00113803|02242017|750|2|1500
C00113803|02262017|500|1|500
C00113803|02272017|375|2|750
C00113803|02282017|500|12|6390
C00114090|01132017|400|24|11370
C00114694|02142017|208|8|1412
C00114694|02162017|5000|2|10000
C00114694|02272017|208|9|1474
C00117424|02282017|140|23|4986
C00118943|01302017|2500|1|2500
C00118943|01312017|384|16|5431
C00119008|02282017|200|25|6343
C00119776|02282017|126|10|1490
C00121582|01232017|375|2|750
C00121582|01312017|250|2|500
C00127258|02282017|192|3|499
C00128918|02102017|77|68|8089
C00128918|02242017|77|68|8089
C00130773|01092017|650|20|22024
C00130773|01262017|500|20|27331
C00131607|02032017|3000|1|3000
C00131607|02072017|400|2|800
C00131607|02162017|250|1|250
C00131607|02232017|630|1|630
C00141218|02282017|169|331|63977
C00142489|02242017|150|1|150
C00143560|01032017|1000|1|1000
C00143560|01202017|250|2|500
C00143560|01222017|250|1|250
C00143560|01302017|250|1|250
C00144766|02022017|5000|3|12500
C00144766|02072017|5000|3|11000
C00144766|02172017|500|1|500
C00144766|02222017|5000|14|70000
C00144766|02282017|5000|11|52500
C00145623|02012017|1500|2|3000
C00145623|02132017|1500|9|22500
C00145623|02172017|2250|2|4500
C00147231|02282017|400|12|4471
C00149104|02012017|250|1|250
C00149104|02022017|1250|1|1250
C00149104|02052017|1250|1|1250
C00149104|02152017|104|14|1844
C00149104|02212017|2500|1|2500
C00149104|02282017|104|14|1844
C00153031|02032017|300|1|300
C00153031|02062017|500|1|500
C00153031|02202017|1000|1|1000
C00153031|02282017|1000|1|1000
C00161786|01132017|1250|2|2500
C00161786|01172017|10|1|10
C00161786|01192017|250|3|750
C00163048|01112017|350|4|1749
C00163048|01192017|135|2|269
C00163048|01222017|20|1|20
C00163048|01232017|150|2|299
C00163048|01272017|199|4|1097
C00165159|02152017|2500|1|2500
C00165159|02282017|1000|1|1000
C00167213|02032017|712|2|1424
C00167213|02062017|65|1|65
C00167213|02092017|318|2|636
C00167213|02132017|424|3|4449
C00167213|02162017|750|2|1500
C00167213|02222017|200|3|1210
C00167213|02242017|125|4|1775
C00177436|02282017|230|29|7634
C00194126|02282017|377|4|1418
C00197749|02242017|234|12|3272
C00199703|01202017|200|8|1809
C00200139|02172017|384|2|768
C00200139|02272017|500|1|500
C00207258|01312017|416|2|832
C00207308|02012017|250|2|500
C00208983|02232017|108|7|1172
C00211318|01052017|675|2|1350
C00211318|01122017|750|39|63650
C00211318|01132017|500|12|11550
C00211318|01142017|500|3|2300
